row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,confidence_medium,seafood,large shrimp,"large shrimp, peeled and deveined (16/20 count)",COMPONENT,medium,large shrimp,,0.75,lb,false,"Same peeling loss as the plain pair: whole large shrimp yield the peeled, deveined meat after discarding shells.",16|20|count|deveined|peeled,false,
RESIDUE,confidence_medium,seafood,large shrimp,"large shrimp, peeled and deveined (21–25 count)",COMPONENT,medium,large shrimp,,0.75,lb,false,Whole large shrimp yield peeled deveined shrimp after shells and vein are discarded.,21|25|count|deveined|peeled,false,
RESIDUE,confidence_medium,seafood,large shrimp,"large shrimp, peeled and deveined (31–40 count)",COMPONENT,medium,large shrimp,,0.75,lb,false,Whole large shrimp yield peeled deveined shrimp after shells and vein are discarded.,31|40|count|deveined|peeled,false,
RESIDUE,confidence_medium,seafood,large shrimp,"large shrimp, peeled and deveined, tails on",COMPONENT,medium,large shrimp,,0.8,lb,false,Peeling and deveining (tails left on) discards shell and vein from the purchased whole shrimp.,deveined|peeled|tail,false,
RESIDUE,confidence_medium,seafood,large shrimp,"raw shrimp, peeled and deveined, finely chopped",DISTINCT,medium,,,,,,"'Large' fixes size; 'raw, peeled, finely chopped' fixes state and cut with size open — different axes, so neither subsumes the other.",chopped|deveined|finely|large|peeled|raw,true,
RESIDUE,confidence_medium,seafood,medium shrimp,"raw shrimp, peeled and deveined, finely chopped",DISTINCT,medium,,,,,,"'Medium' fixes size; the other fixes state and cut with size open — different axes, neither contains the other.",chopped|deveined|finely|medium|peeled|raw,true,
RESIDUE,confidence_medium,seafood,salmon fillets,"salmon fillets, skin-on",SUBSUMES,medium,,salmon fillets,,,,"'Salmon fillets' is unqualified on the skin axis; 'skin-on' fixes it, so the bare name is generic.",skin,false,
RESIDUE,confidence_medium,seafood,salmon fillets,skin-on salmon fillets,SUBSUMES,medium,,salmon fillets,,,,Bare 'salmon fillets' leaves skin open; skin-on is a specific kind.,skin,false,
RESIDUE,confidence_medium,seafood,salmon fillets,skinless salmon fillet,SUBSUMES,medium,,salmon fillets,,,,Bare 'salmon fillets' leaves skin open; skinless is a specific kind.,skinless,false,
RESIDUE,confidence_medium,seafood,salmon fillets,sushi-grade salmon fillet,SUBSUMES,medium,,salmon fillets,,,,Bare 'salmon fillets' is unspecified on grade; sushi-grade is a specific kind that satisfies the generic but not vice versa.,grade|sushi,false,
RESIDUE,confidence_medium,shell taco,crunchy taco shells,taco shells,SYNONYM,medium,,,,,,"""Taco shells"" on a shelf are the pre-formed crunchy shells; ""crunchy"" restates the default rather than picking one of several kinds. Same box, either name.",crunchy,false,
RESIDUE,confidence_medium,shell taco,hard corn taco shell,taco shells,SYNONYM,medium,,,,,,"Hard taco shells are made of corn essentially by definition, so ""hard corn taco shell"" names the same standard product a shopper gets when asking for ""taco shells"". One purchase satisfies either name.",corn|hard,false,
RESIDUE,confidence_medium,shell taco,hard taco shells,taco shells,SYNONYM,medium,,,,,,"""Hard"" is the default understanding of packaged taco shells; the qualifier restates the standard variety rather than narrowing to one of several stocked types. Same product, same trip.",hard,false,
RESIDUE,confidence_medium,soy_sauce,dark soy sauce,soy sauce,SUBSUMES,medium,,soy sauce,,,,"""Soy sauce"" is the bare generic and dark soy sauce is a specific kind of it; the second name is the generic. Wrinkle: a recipe calling for plain soy sauce is not always well served by dark, hence medium.",dark,false,
RESIDUE,confidence_medium,soy_sauce,light soy sauce,soy sauce,SUBSUMES,medium,,soy sauce,,,,"""Soy sauce"" is the unqualified generic (second name); light soy sauce is a specific style that satisfies a demand for plain soy sauce, while a call for light soy sauce is not met by just any soy sauce.",light,false,
RESIDUE,confidence_medium,soy_sauce,soy sauce,thin soy sauce,SUBSUMES,medium,,soy sauce,,,,"""Thin soy sauce"" is the light/thin style, a specific kind under the bare generic ""soy sauce"", which is the first name here.",thin,false,
RESIDUE,confidence_medium,stock_broth,chicken-style vegetable broth,vegetable broth,SUBSUMES,medium,,vegetable broth,,,,"""Vegetable broth"" is the bare generic; ""chicken-style vegetable broth"" is a specific flavor-profile variant of it (a vegan broth seasoned to taste like chicken). Someone needing plain vegetable broth is served by the chicken-style version, but someone wanting that particular savory profile is not served by just any vegetable broth. Generic is the second name.",chicken|style,false,
RESIDUE,confidence_medium,stock_broth,low-sodium vegetable broth,vegetable broth,SUBSUMES,medium,,vegetable broth,,,,"""Vegetable broth"" is unqualified on the sodium axis and is satisfied by a low-sodium carton; a recipe calling specifically for low-sodium is not satisfied by any vegetable broth. Generic is the second name.",low|sodium,false,
RESIDUE,confidence_medium,sugar,brown sugar,dark brown sugar,SUBSUMES,medium,,brown sugar,,,,"""brown sugar"" is the bare generic on the light/dark axis; a recipe calling for brown sugar is satisfied by dark brown, but one calling for dark brown is not satisfied by just any brown sugar.",dark,false,
RESIDUE,confidence_medium,sugar,brown sugar,light brown sugar,SUBSUMES,medium,,brown sugar,,,,"Same axis as pair 0: bare ""brown sugar"" covers light brown; ""light brown"" is the specific.",light,false,
RESIDUE,contradiction_flagged,sugar,brown sugar,sugar,DISTINCT,high,,,,,,"Bare ""sugar"" denotes the default granulated white sugar, a sibling product to brown sugar, not a parent of it. Two bags.",brown,false,"same base, color difference, received DISTINCT + SYNONYM — brown sugar ~ sugar [brown] => DISTINCT; sugar ~ white sugar [white] => SYNONYM"
RESIDUE,confidence_medium,sugar,honey,hot honey,DISTINCT,medium,,,,,,"Hot honey is chili-infused, a separate jar; plain honey will not serve where hot honey is called for and vice versa.",hot,false,
RESIDUE,confidence_medium,sugar,maple syrup,pure maple syrup,SYNONYM,medium,,,,,,"""Pure"" merely asserts real maple syrup, which is what ""maple syrup"" already denotes; one bottle, either name.",pure,false,
RESIDUE,contradiction_flagged,sugar,sugar,white sugar,SYNONYM,high,,,,,,"Bare ""sugar"" means white granulated sugar; identical product under two names.",white,false,"same base, color difference, received DISTINCT + SYNONYM — brown sugar ~ sugar [brown] => DISTINCT; sugar ~ white sugar [white] => SYNONYM"
RESIDUE,confidence_medium,sumac,dried sumac,ground sumac,SYNONYM,medium,,,,,,"Sumac is sold as a dried, ground purple powder; 'dried sumac' and 'ground sumac' name the same jar on the shelf. Whole dried sumac berries are a specialty rarity, so a shopper handed either name buys the identical product.",dried|ground,true,
RESIDUE,confidence_medium,sumac,dried sumac,sumac,SYNONYM,medium,,,,,,"Bare 'sumac' in a recipe context names the standard dried spice, which is the same product as 'dried sumac' — one shelf, one jar, no second purchase.",dried,true,
RESIDUE,confidence_medium,sumac,ground sumac,sumac,SYNONYM,medium,,,,,,"Bare 'sumac' as a catalog ingredient means the ground spice by default, so it is the same purchase as 'ground sumac'; consistent with the other two pairs in this family.",ground,true,
RESIDUE,contradiction_flagged,tomatillo,canned tomatillos,tomatillo,DISTINCT,medium,,,,,,"A bare 'tomatillo' in a recipe means the standard fresh produce item, not a can; it is a sibling of 'canned tomatillos', so a shopper with one must buy the other.",canned,true,"same base, prep difference, received DISTINCT + SYNONYM — canned tomatillos ~ tomatillo [canned] => DISTINCT; fresh tomatillos ~ tomatillo [fresh] => SYNONYM"
RESIDUE,contradiction_flagged,tomatillo,canned tomatillos,tomatillos,DISTINCT,medium,,,,,,Bare 'tomatillos' denotes the default fresh product; canned tomatillos is a separate shelf-stable purchase.,canned,true,"same base, prep difference, received DISTINCT + SYNONYM — canned tomatillos ~ tomatillos [canned] => DISTINCT; fresh tomatillos ~ tomatillos [fresh] => SYNONYM"
RESIDUE,contradiction_flagged,tomatillo,fresh tomatillos,tomatillo,SYNONYM,high,,,,,,Bare 'tomatillo' already means fresh tomatillo; singular/plural is not a product difference.,fresh,true,"same base, prep difference, received DISTINCT + SYNONYM — canned tomatillos ~ tomatillo [canned] => DISTINCT; fresh tomatillos ~ tomatillo [fresh] => SYNONYM"
RESIDUE,contradiction_flagged,tomatillo,fresh tomatillos,tomatillos,SYNONYM,high,,,,,,'Fresh tomatillos' names the same produce item a shopper gets when asking for 'tomatillos'.,fresh,true,"same base, prep difference, received DISTINCT + SYNONYM — canned tomatillos ~ tomatillos [canned] => DISTINCT; fresh tomatillos ~ tomatillos [fresh] => SYNONYM"
RESIDUE,confidence_medium,tomatillo,tomatillos,"tomatillos, husked and halved",COMPONENT,medium,tomatillos,,1,each,false,"Husking discards the papery husk, so part of the purchase goes in the bin; halving is a mere transform. One tomatillo yields one husked, halved tomatillo and is used up.",halved|husked,false,
RESIDUE,confidence_medium,tomatillo,tomatillo,"tomatillos, husked and halved",COMPONENT,medium,tomatillo,,1,each,false,"Same relation as tomatillos ~ husked and halved: the husk is removed and thrown away, so the prepped form is derived from the whole fruit, consuming it.",halved|husked,false,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,canned crushed tomatoes,SUBSUMES,high,,canned crushed tomatoes,,,,Canned crushed tomatoes is the generic can; San Marzano fixes the variety.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,crushed canned tomatoes,SUBSUMES,high,,crushed canned tomatoes,,,,Generic crushed canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,"crushed tomatoes, canned",SUBSUMES,high,,"crushed tomatoes, canned",,,,Generic crushed canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,'san marzano tomatoes' leaves the form open; crushed fixes it.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT"
RESIDUE,confidence_medium,tomato,canned crushed san marzano tomatoes,tomato,DISTINCT,medium,,,,,,Fresh tomato vs a can of crushed tomatoes: separate purchases.,canned|crushed|marzano|san,true,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,canned san marzano crushed tomatoes,SUBSUMES,high,,canned crushed tomatoes,,,,First is the bare generic crushed can; second fixes variety.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed tomatoes is a different purchase from a fresh tomato.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT"
RESIDUE,confidence_medium,tomato,canned diced tomatoes with green chiles (rotel),diced tomatoes,DISTINCT,medium,,,,,,Rotel has added green chiles; plain diced tomatoes is a different can.,canned|chili|green|rotel,true,
RESIDUE,confidence_medium,tomato,canned diced tomatoes with green chiles,diced tomatoes,DISTINCT,medium,,,,,,Added green chiles makes a different product from plain diced tomatoes.,canned|chili|green,true,
RESIDUE,confidence_medium,tomato,canned diced tomatoes,canned diced tomatoes with green chiles,DISTINCT,medium,,,,,,Plain diced tomatoes vs diced tomatoes with chiles added: different cans.,chili|green,false,
RESIDUE,confidence_medium,tomato,canned diced tomatoes,canned diced tomatoes with green chiles (rotel),DISTINCT,medium,,,,,,Plain diced tomatoes vs Rotel with green chiles: different cans.,chili|green|rotel,false,
RESIDUE,confidence_medium,tomato,canned diced tomatoes,tomato,DISTINCT,medium,,,,,,A can of diced tomatoes is not a fresh tomato.,canned|diced,true,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,crushed canned tomatoes,SUBSUMES,high,,crushed canned tomatoes,,,,Generic crushed canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,"crushed tomatoes, canned",SUBSUMES,high,,"crushed tomatoes, canned",,,,Generic crushed canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,'san marzano tomatoes' leaves the form open; crushed fixes it.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT"
RESIDUE,confidence_medium,tomato,canned san marzano crushed tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed product vs fresh tomato.,canned|crushed|marzano|san,true,
RESIDUE,confidence_medium,tomato,canned san marzano whole peeled tomatoes,canned san marzano whole tomatoes,SYNONYM,medium,,,,,,Canned whole San Marzano tomatoes are peeled; same can.,peeled,false,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,canned whole peeled tomatoes,SUBSUMES,high,,canned whole peeled tomatoes,,,,Generic canned whole peeled tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,'san marzano tomatoes' leaves the form open; whole peeled fixes it.,canned|peeled|whole,true,signature [canned|peeled|whole] received DISTINCT + SUBSUMES — canned san marzano whole peeled tomatoes ~ san marzano tomatoes => SUBSUMES; canned whole peeled tomatoes ~ tomato => DISTINCT
RESIDUE,confidence_medium,tomato,canned san marzano whole peeled tomatoes,tomato,DISTINCT,medium,,,,,,Canned product vs fresh tomato.,canned|marzano|peeled|san|whole,true,
RESIDUE,confidence_medium,tomato,canned san marzano whole peeled tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,,Canned whole San Marzano are peeled; same can.,canned|peeled,true,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,Bare 'san marzano tomatoes' leaves form open; whole fixes it.,canned|whole,true,signature [canned|whole] received DISTINCT + SUBSUMES — canned san marzano whole tomatoes ~ san marzano tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; tomato ~ whole canned tomatoes => DISTINCT
RESIDUE,confidence_medium,tomato,canned san marzano whole tomatoes,san marzano whole peeled tomatoes,SYNONYM,medium,,,,,,Canned whole San Marzano tomatoes are peeled; same can.,canned|peeled,true,
RESIDUE,confidence_medium,tomato,canned san marzano whole tomatoes,tomato,DISTINCT,medium,,,,,,Canned product vs fresh tomato.,canned|marzano|san|whole,true,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,whole canned tomatoes,SUBSUMES,high,,whole canned tomatoes,,,,Generic whole canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,confidence_medium,tomato,canned san marzano whole tomatoes,whole peeled san marzano tomatoes,SYNONYM,medium,,,,,,Same can; whole canned San Marzano are peeled.,canned|peeled,true,
RESIDUE,contradiction_flagged,tomato,canned whole peeled tomatoes,tomato,DISTINCT,medium,,,,,,Canned product vs fresh tomato.,canned|peeled|whole,true,signature [canned|peeled|whole] received DISTINCT + SUBSUMES — canned san marzano whole peeled tomatoes ~ san marzano tomatoes => SUBSUMES; canned whole peeled tomatoes ~ tomato => DISTINCT
RESIDUE,confidence_medium,tomato,canned whole peeled tomatoes,whole canned tomatoes,SYNONYM,medium,,,,,,Whole canned tomatoes are the peeled ones; same can.,peeled,false,
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,Bare 'san marzano tomatoes' leaves form open; whole fixes it.,canned|whole,true,signature [canned|whole] received DISTINCT + SUBSUMES — canned san marzano whole tomatoes ~ san marzano tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; tomato ~ whole canned tomatoes => DISTINCT
RESIDUE,confidence_medium,tomato,canned whole san marzano tomatoes,san marzano whole peeled tomatoes,SYNONYM,medium,,,,,,Same can; canned whole San Marzano are peeled.,canned|peeled,true,
RESIDUE,confidence_medium,tomato,canned whole san marzano tomatoes,tomato,DISTINCT,medium,,,,,,Canned product vs fresh tomato.,canned|marzano|san|whole,true,
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,whole canned tomatoes,SUBSUMES,high,,whole canned tomatoes,,,,Generic whole canned tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,confidence_medium,tomato,canned whole san marzano tomatoes,whole peeled san marzano tomatoes,SYNONYM,medium,,,,,,"Same can, words reordered; whole canned are peeled.",canned|peeled,true,
RESIDUE,contradiction_flagged,tomato,crushed canned tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed tomatoes vs fresh tomato.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT"
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,crushed tomatoes,SUBSUMES,high,,crushed tomatoes,,,,'crushed tomatoes' is the bare generic; San Marzano fixes variety.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
