rank,category,parent_dish,dish,primary_axis,cross_axis_used,axis_note,short_of_target,short_reason
340,Middle Eastern,Chicken Shawarma Plate,"Chicken Shawarma Plate with Garlic Sauce, Warm Pita, and Fattoush Salad",accompaniment,false,Chicken shawarma has a well-established preparation; the plate format naturally varies by what accompanies the spiced chicken.,false,
341,Greek/Mediterranean,Beef Gyros,Beef Gyros with Greek Lemon Potatoes,accompaniment,false,"Beef gyros has a canonical form — spiced rotisserie-style beef in pita with tzatziki, tomato, and onion — so the dish itself stays fixed and versions differ by what's served alongside.",false,
342,Greek/Mediterranean,Chicken Souvlaki Bowls,Chicken Souvlaki Bowl with Tzatziki and Warm Pita,preparation,false,The bowl format already defines the dish; one canonical version covers it without padding.,false,
343,Greek/Mediterranean,Greek Chicken Bowls,"Greek Chicken Bowl with Lemon-Herb Rice, Tzatziki, and Feta",preparation,false,"Greek Chicken Bowls have a well-established canonical form — marinated chicken, rice or grains, tzatziki, fresh vegetables, feta — so a single version captures the dish accurately without padding.",false,
344,Greek/Mediterranean,Spanakopita,Spanakopita with Tomato-Cucumber Salad and Tzatziki,accompaniment,false,"Spanakopita has one correct form — phyllo, spinach, feta, eggs — so the dish itself doesn't vary; what changes is what's served alongside to round it into a full dinner.",false,
345,Greek/Mediterranean,Stuffed Grape Leaves (Dolmas),Stuffed Grape Leaves with Tzatziki and Warm Pita,accompaniment,false,"Dolmas have a canonical form — grape leaves stuffed with rice and herbs — and the dish is already self-contained, but a simple accompaniment completes the plate for dinner.",false,
346,Greek/Mediterranean,Moussaka,Moussaka with Greek Salad and Crusty Bread,accompaniment,false,"Classic moussaka has one correct form — spiced lamb, eggplant, and béchamel — so versions differ by what's served alongside.",false,
347,Middle Eastern,Shakshuka,Shakshuka with Warm Pita and Cucumber-Herb Salad,accompaniment,false,Shakshuka has one well-defined form — eggs poached in spiced tomato sauce — so the dish itself stays fixed and versions differ by what's served alongside.,false,
348,Middle Eastern,Hummus Bowl with Chicken,"Spiced Grilled Chicken Hummus Bowl with Cucumber, Tomato, and Warm Pita",preparation,false,The dish has genuine latitude in how the chicken is seasoned and cooked and what toppings dress the hummus base.,false,
349,Middle Eastern,Kofta over Rice,Kofta over Rice with Cucumber-Tomato Salad and Tahini Sauce,accompaniment,false,Kofta over rice has a canonical form — spiced ground meat skewers or patties served over rice — so the natural variation is what accompanies the plate to complete it.,false,
350,Middle Eastern,Tabbouleh with Grilled Chicken,Tabbouleh with Grilled Chicken and Warm Pita,accompaniment,false,"Tabbouleh has one correct form — bulgur, parsley, tomato, lemon, olive oil — so the axis is what accompanies the canonical salad-and-chicken plate.",false,
351,Asian-American,Vegetable Stir-Fry over Rice,Garlic-Ginger Vegetable Stir-Fry over Steamed Rice,preparation,false,"The sauce and vegetable mix define what this dish actually tastes like, giving it real latitude in preparation.",false,
352,Asian-American,Sesame Tofu,Sesame Tofu with Steamed Rice and Stir-Fried Bok Choy,accompaniment,false,Sesame tofu has a well-established preparation — crispy tofu in a sesame-soy glaze — so the natural variation is what rounds it into a full dinner alongside it.,false,
353,Asian-American,Kung Pao Tofu,Kung Pao Tofu with Steamed Jasmine Rice,accompaniment,false,"Kung Pao Tofu has one correct form — the stir-fry with its defining sauce, chilies, and peanuts — so versions differ by what's served alongside.",false,
354,Asian-American,Mapo Tofu,Mapo Tofu with Steamed White Rice,accompaniment,false,"Mapo Tofu has a canonical form — silken tofu in spicy doubanjiang sauce with ground pork — and is almost always served over or alongside steamed white rice, leaving little meaningful variation in the dish itself for a home catalog.",false,
355,Asian-American,Tofu Pad Thai,Tofu Pad Thai with Fresh Spring Rolls,accompaniment,false,"Tofu Pad Thai has one correct form — rice noodles, tofu, tamarind sauce, egg, bean sprouts, peanuts — so the single version is the canonical dish paired with a natural accompaniment.",false,
356,Asian-American,Vegetable Pad Thai,Vegetable Pad Thai with Fresh Cucumber Salad,accompaniment,false,"Vegetable Pad Thai has one well-established form — rice noodles stir-fried with egg, bean sprouts, scallions, and tamarind sauce — so the dish itself stays fixed and any variation comes from what accompanies it.",false,
357,Asian-American,Vegetable Curry over Rice,Coconut Vegetable Curry over Jasmine Rice,preparation,false,"Vegetable curry has wide latitude in its own preparation — the spice base, sauce style, and vegetable mix can vary significantly while remaining the same dish.",false,
358,Indian/South Asian,Chickpea Coconut Curry,Chickpea Coconut Curry with Basmati Rice and Warm Naan,accompaniment,false,Chickpea coconut curry has one correct form — spiced chickpeas simmered in coconut milk — so versions differ by what's served alongside.,false,
359,Indian/South Asian,Aloo Gobi,Aloo Gobi,preparation,false,"Aloo Gobi has real latitude in preparation — dry-style versus saucier, spice depth, and finishing touches all vary meaningfully in home cooking.",false,
360,Indian/South Asian,Vegetable Biryani,Vegetable Biryani,preparation,false,"Vegetable Biryani has real latitude in spice profile, vegetable mix, and cooking method (dum-style vs. layered stovetop), making preparation the natural axis.",false,
361,Indian/South Asian,Paneer Tikka Masala,Paneer Tikka Masala with Garlic Naan and Basmati Rice,accompaniment,false,"Paneer Tikka Masala has one correct form — marinated, charred paneer in a spiced tomato-cream sauce — so versions differ by what's served alongside.",false,
362,Indian/South Asian,Lentil Dal with Rice,Lentil Dal with Steamed Basmati Rice,accompaniment,false,"Dal with rice is already a complete, self-contained meal; no meaningful preparation axis applies at N=1, and the single version is simply the canonical dish as served.",false,
363,Sandwiches/Burgers,Black Bean Burgers,Classic Black Bean Burger,preparation,false,"Black bean burgers have real latitude in seasoning, toppings, and style — smoky, spicy, Southwest, classic — making preparation the natural axis.",false,
364,Sandwiches/Burgers,Portobello Mushroom Burgers,Balsamic-Glazed Portobello Burger with Roasted Red Pepper and Provolone,preparation,false,"The portobello cap's marinade, toppings, and build define genuinely different burger experiences, giving this dish real wardrobe latitude.",false,
365,Sandwiches/Burgers,Veggie Burgers (Bean/Grain),Classic Loaded Veggie Burger,preparation,false,"Bean and grain veggie burgers have genuine latitude in their seasoning, binding, and toppings — classic loaded, smoky BBQ, and Mediterranean styles are all real, distinct dinners a home cook would choose between.",false,
366,Vegetarian/Vegan,Lentil Loaf,Classic Lentil Loaf with Tomato-Balsamic Glaze,preparation,false,"Lentil loaf has real latitude in seasoning, glaze, and mix-ins, making preparation the natural axis.",false,
367,Vegetarian/Vegan,Stuffed Portobello Mushrooms,Spinach and Ricotta Stuffed Portobello Mushrooms,preparation,false,"The stuffing is the whole point of this dish and has genuine latitude — spinach-ricotta, Mediterranean, grain-based, and other fillings produce meaningfully different dinners.",false,
368,Italian-American,Eggplant Rollatini,Eggplant Rollatini with Garlic Bread and Green Salad,accompaniment,false,"Eggplant Rollatini has one correct form — thin-sliced eggplant rolled around ricotta filling, baked in marinara — so the single version is the canonical dish paired with a natural accompaniment.",false,
369,Vegetarian/Vegan,Ratatouille,Ratatouille with Crusty French Bread,accompaniment,false,Ratatouille has one correct form — a slow-cooked Provençal vegetable stew — so versions differ by what completes the plate alongside it.,false,
370,Mexican/Tex-Mex,Vegetable Enchiladas,Black Bean and Roasted Vegetable Enchiladas with Red Chili Sauce,preparation,false,"Vegetable enchiladas have real latitude in filling, sauce, and cheese choices that produce genuinely different dinners.",false,
371,Mexican/Tex-Mex,Black Bean Tacos,Crispy Smashed Black Bean Tacos with Avocado and Pico de Gallo,preparation,false,"Black bean tacos have real latitude in preparation — the beans can be seasoned and served whole, smashed and pan-crisped, or built into a fuller taco with varying toppings and salsas, producing genuinely different eating experiences.",false,
372,Mexican/Tex-Mex,Sweet Potato and Black Bean Tacos,Smoky Sweet Potato and Black Bean Tacos with Chipotle Crema and Pickled Red Onion,preparation,false,"The seasoning, toppings, and tortilla type give this vegetarian taco real latitude in how it's built and flavored.",false,
373,Mexican/Tex-Mex,Cauliflower Tacos,Roasted Cauliflower Tacos with Chipotle Crema and Pickled Red Onion,preparation,false,"Cauliflower tacos have real latitude in how the cauliflower is seasoned and prepared, making preparation the natural axis.",false,
374,Mexican/Tex-Mex,Bean and Cheese Burritos,Classic Bean and Cheese Burrito,preparation,false,"Bean and cheese burritos have real latitude in bean style, cheese choice, and seasoning, making preparation the natural axis.",false,
375,Mexican/Tex-Mex,Vegetarian Fajitas,Peppers and Onion Fajitas with Guacamole and Pico de Gallo,preparation,false,"Vegetarian fajitas have real latitude in the filling — different vegetables, seasonings, and toppings create genuinely different plates.",false,
376,Vegetarian/Vegan,Stuffed Sweet Potatoes,Black Bean and Avocado Stuffed Sweet Potatoes,preparation,false,"The filling is the entire identity of a stuffed sweet potato — the potato itself is fixed, and every version is defined by what goes inside it.",false,
377,Vegetarian/Vegan,Stuffed Zucchini Boats,"Mediterranean Stuffed Zucchini Boats with Tomatoes, Chickpeas, and Feta",preparation,false,"The filling is the entire identity of a stuffed zucchini boat — the zucchini shell is constant, and the dish is defined by what goes inside it.",false,
378,Casseroles/Bakes,Stuffed Cabbage Rolls,Classic Beef and Rice Stuffed Cabbage Rolls in Tomato Sauce,preparation,false,"Stuffed cabbage rolls vary meaningfully in their filling, seasoning, and sauce — from Eastern European tomato-braised to Middle Eastern spiced rice versions — making preparation the natural axis.",false,
379,Vegetarian/Vegan,Stuffed Acorn Squash,Wild Rice and Cranberry Stuffed Acorn Squash,preparation,false,"The filling is the entire wardrobe — grain, legume, seasoning, and aromatics can all shift while the roasted acorn squash vessel stays constant.",false,
380,Casseroles/Bakes,Vegetable Pot Pie,Classic Vegetable Pot Pie,preparation,false,"Vegetable pot pie has real latitude in its own preparation — crust style, vegetable mix, and sauce base all vary meaningfully — but N=1 means a single canonical version is the target.",false,
381,Casseroles/Bakes,Broccoli Cheese Rice Bake,Classic Broccoli Cheese Rice Bake,preparation,false,"The dish is already a complete one-pan meal; no accompaniments are needed, and the preparation itself is the only meaningful axis.",false,
382,Asian-American,Vegetable Stir-Fry Noodles,Garlic-Soy Vegetable Lo Mein,preparation,false,"The dish has real latitude in sauce profile and noodle type, which together define meaningfully different eating experiences.",false,
383,Asian-American,Cauliflower Fried Rice,Chicken and Vegetable Cauliflower Fried Rice,preparation,false,"Cauliflower fried rice has real latitude in protein and seasoning, but N=1 means a single canonical version is all that's needed.",false,
384,Italian-American,Zucchini Noodles with Marinara,Zucchini Noodles with Marinara and Garlic Bread,accompaniment,false,Zucchini noodles with marinara has one correct form — spiralized zucchini topped with tomato sauce — so the only meaningful variation is what rounds it into a full dinner alongside it.,false,
385,Italian-American,Spaghetti Squash with Marinara,Spaghetti Squash with Marinara and Garlic Bread,accompaniment,false,"Spaghetti Squash with Marinara has one recognizable form — roasted squash strands topped with tomato sauce — so the single version is served as-is, complete in itself.",false,
386,Italian-American,Baked Ziti (Vegetarian),Baked Ziti with Garlic Bread and Caesar Salad,accompaniment,false,"Vegetarian baked ziti has one correct form — pasta, tomato sauce, ricotta, and melted cheese baked together — so the dish itself doesn't vary; what changes is what's served alongside.",false,
387,Pizza,Margherita Flatbread,Margherita Flatbread,preparation,false,"Margherita Flatbread has one canonical form — tomato, mozzarella, basil on a flatbread — and N=1 calls for exactly one version, which is that dish itself.",false,
388,Pizza,Buffalo Chicken Pizza,Buffalo Chicken Pizza,preparation,false,"Buffalo Chicken Pizza has a well-established canonical form; with only one version requested, the classic preparation stands as the single entry.",false,
389,Pizza,Hawaiian Pizza,Hawaiian Pizza,preparation,false,"Hawaiian pizza has real latitude in its preparation — crust style, sauce, and balance of toppings can all shift while keeping the ham-and-pineapple identity intact.",false,
390,Pizza,Meat Lovers Pizza,Meat Lovers Pizza with Crisp Caesar Salad,accompaniment,false,Meat Lovers Pizza has a fixed identity — a heavily topped pizza loaded with multiple meats — so the dish itself stays intact and versions differ by what's served alongside.,false,
391,Pizza,White Pizza (Ricotta/Garlic),White Pizza with Arugula and Lemon Salad,accompaniment,false,"White pizza with ricotta and garlic has a canonical form; one dinner version pairs it with a simple green salad to balance the rich, creamy base.",false,
392,Pizza,Veggie Pizza,Classic Veggie Pizza,preparation,false,"Veggie pizza has real latitude in its own preparation — the combination of vegetables, cheese, and sauce can vary significantly while remaining the same dish.",false,
393,Pizza,Detroit-Style Pizza,Detroit-Style Pizza,accompaniment,false,"Detroit-style pizza has a fixed, defining form — thick focaccia-like crust, crispy cheese edges, sauce on top — leaving no meaningful preparation axis; a single version is served as-is, a complete meal on its own.",false,
394,Pizza,Deep-Dish Pizza,Classic Deep-Dish Pizza,accompaniment,false,"Deep-dish pizza is a complete, self-contained meal; with N=1 there is nothing to vary against, so the single version is the canonical dish as served.",false,
395,Pizza,Naan Pizza,Margherita Naan Pizza,preparation,false,"Naan pizza has real latitude in toppings and flavor profiles, but N=1 means only a single canonical version is needed.",false,
396,Pizza,French Bread Pizza,Classic French Bread Pizza,preparation,false,"French bread pizza has real latitude in toppings and flavor profile, but N=1 means a single canonical version is all that's needed.",false,
397,Italian-American,Calzone,Classic Ricotta and Mozzarella Calzone,preparation,false,"Calzone has real latitude in fillings and preparation style, but N=1 means only the single most canonical home version is needed.",false,
398,Italian-American,Stromboli,Classic Italian Stromboli,preparation,false,"Stromboli has genuine latitude in fillings and dough preparation, but N=1 means only one version is requested.",false,
399,Sandwiches/Burgers,Homemade Hot Dogs (Loaded),"Classic Loaded Hot Dog with Chili, Cheddar, and Mustard Slaw",preparation,false,"Loaded hot dogs vary by their toppings and regional style, which is the core identity of a 'loaded' dog — the preparation of what goes on top defines the version.",false,
400,Sandwiches/Burgers,Chicago-Style Hot Dog,Chicago-Style Hot Dog with Crinkle-Cut Fries,accompaniment,false,"A Chicago-style hot dog has a fixed, canonical form — Vienna beef frank, poppy seed bun, yellow mustard, neon relish, onion, tomato, pickle spear, sport peppers, celery salt — so the only honest variation is what's served alongside.",false,
401,Sandwiches/Burgers,Chili Cheese Dog,Chili Cheese Dog with Crispy Fries and Pickled Jalapeños,accompaniment,false,A chili cheese dog has one correct form — a hot dog topped with chili and cheese — so versions differ by what's served alongside.,false,
402,Sandwiches/Burgers,Bratwurst on a Bun,Bratwurst on a Bun with German Potato Salad and Sauerkraut,accompaniment,false,A bratwurst on a bun has one canonical form — grilled sausage in a bun with mustard — so versions differ by what's served alongside.,false,
403,Sandwiches/Burgers,Pulled Pork Sandwich,Classic BBQ Pulled Pork Sandwich with Coleslaw,preparation,false,"Pulled pork sandwiches have real latitude in smoke profile, sauce style, and regional tradition, making preparation the natural axis.",false,
404,Sandwiches/Burgers,BBQ Chicken Sandwich,Smoky BBQ Pulled Chicken Sandwich,preparation,false,"BBQ chicken sandwiches vary meaningfully in how the chicken is prepared and sauced, giving the dish real latitude in its own form.",false,
405,Sandwiches/Burgers,Fried Chicken Sandwich (Classic),Crispy Fried Chicken Sandwich with Pickles and Comeback Sauce,preparation,false,"The fried chicken sandwich has real latitude in its seasoning, coating, and toppings, making preparation the natural axis.",false,
406,Sandwiches/Burgers,Spicy Fried Chicken Sandwich,Spicy Fried Chicken Sandwich with Dill Pickle Slaw and Seasoned Fries,accompaniment,false,"A spicy fried chicken sandwich has a clear canonical form — crispy fried chicken with heat, on a bun — so versions differ by what's served alongside.",false,
407,Sandwiches/Burgers,Grilled Chicken Sandwich,Classic Grilled Chicken Sandwich,preparation,false,"The grilled chicken sandwich has real latitude in seasoning, toppings, sauces, and bun style, making preparation the natural axis for variation.",false,
408,Sandwiches/Burgers,Chicken Bacon Ranch Wrap,Chicken Bacon Ranch Wrap,preparation,false,"The wrap has real latitude in how the chicken is prepared and what fills it, but N=1 means only one canonical version is needed.",false,
409,Sandwiches/Burgers,Buffalo Chicken Wrap,Crispy Buffalo Chicken Wrap with Blue Cheese and Celery Slaw,preparation,false,"Buffalo Chicken Wrap has real latitude in preparation — fried vs. grilled chicken, heat level, and fillings like blue cheese vs. ranch, celery, and greens all produce genuinely different wraps.",false,
410,Sandwiches/Burgers,BLT,BLT with Kettle Chips and Dill Pickle,accompaniment,false,"A BLT has one correct form — crisp bacon, lettuce, tomato, mayo on toasted bread — so versions differ by what's served alongside.",false,
411,Sandwiches/Burgers,Club Sandwich,Club Sandwich with Kettle Chips and a Dill Pickle,accompaniment,false,"The club sandwich has a canonical form — triple-decker, turkey, bacon, lettuce, tomato, mayo — that defines the dish; it varies best by what's served alongside.",false,
412,Sandwiches/Burgers,Reuben,Reuben with Dill Pickle and Kettle Chips,accompaniment,false,"A Reuben has one correct form — corned beef, sauerkraut, Swiss, Thousand Island, rye — so the only honest variation is what's served alongside.",false,
413,Sandwiches/Burgers,Patty Melt,Classic Patty Melt on Rye with Swiss and Caramelized Onions,preparation,false,"The patty melt has real latitude in its bread, cheese, and caramelized onion preparation, but N=1 means only a single canonical version is needed.",false,
414,Sandwiches/Burgers,Juicy Lucy (Stuffed Burger),Classic American Juicy Lucy,preparation,false,"The Juicy Lucy's defining feature is cheese stuffed inside the patty; the wardrobe lives in which cheese and seasonings fill the center, plus how the patty is seasoned and finished.",false,
415,Sandwiches/Burgers,Bacon Cheeseburger,Classic Bacon Cheeseburger,preparation,false,"The bacon cheeseburger has real latitude in patty style, cheese, toppings, and build — all of which change what a person actually eats.",false,
416,Sandwiches/Burgers,Mushroom Swiss Burger,Classic Mushroom Swiss Burger,preparation,false,"The mushroom-swiss burger has real latitude in how the mushrooms are prepared and the burger is built, making preparation the natural axis.",false,
417,Sandwiches/Burgers,Pub Burger,"Classic Pub Burger with Cheddar, Bacon, and Caramelized Onions",preparation,false,"A pub burger's identity lives in its toppings and build — the same thick, juicy patty dressed in different classic pub combinations makes genuinely different dinners.",false,
418,Sandwiches/Burgers,Gourmet Burger,Caramelized Onion and Gruyère Burger,preparation,false,A gourmet burger is defined by elevated toppings and flavor combinations — the preparation (what's stacked on the patty) is exactly where this dish lives and varies.,false,
419,Sandwiches/Burgers,Salmon Burger,Classic Salmon Burger with Lemon-Dill Aioli and Cucumber Slaw,preparation,false,Salmon burgers vary meaningfully in how the patty is seasoned and what toppings and condiments dress the sandwich.,false,
420,Sandwiches/Burgers,Sliders (Beef),Classic Beef Sliders with American Cheese and Pickles,preparation,false,"Beef sliders have real latitude in seasoning, toppings, and style — smash, classic, BBQ, etc. — making preparation the natural axis.",false,
421,Sandwiches/Burgers,Meatball Sliders,Classic Marinara Meatball Sliders with Melted Provolone,preparation,false,"Meatball sliders have real latitude in sauce, cheese, and meatball seasoning, but N=1 means only one version is needed.",false,
422,Sandwiches/Burgers,Pulled Pork Sliders,Pulled Pork Sliders with Vinegar Slaw and Baked Beans,accompaniment,false,Pulled pork sliders have a canonical form — slow-cooked pulled pork with sauce on soft buns — so the natural variation is what rounds the meal out alongside them.,false,
423,Chicken,Sheet-Pan Chicken and Potatoes,Garlic-Herb Sheet-Pan Chicken and Potatoes,preparation,false,"The seasoning, aromatics, and glaze on the chicken and potatoes define each version of this dish, which is already a complete one-pan meal requiring no separate sides.",false,
424,Chicken,Sheet-Pan Chicken and Broccoli,Garlic-Lemon Sheet-Pan Chicken and Broccoli,preparation,false,"The glaze and seasoning on the chicken and broccoli define the dish's character, and there is real latitude there; as a one-pan meal it needs no manufactured sides.",false,
425,Seafood,Sheet-Pan Salmon and Asparagus,Lemon-Herb Sheet-Pan Salmon and Asparagus,preparation,false,The glaze and seasoning on the salmon define the character of the meal; the sheet-pan format and asparagus pairing are the dish's identity.,false,
426,Seafood,Sheet-Pan Shrimp Boil,"Sheet-Pan Shrimp Boil with Sausage, Corn, and Potatoes",preparation,false,"The sheet-pan shrimp boil has real latitude in its seasoning profile and mix-ins, but N=1 means only a single canonical version is needed.",false,
427,Beef,Sheet-Pan Steak and Veggies,Garlic Butter Sheet-Pan Steak with Roasted Potatoes and Green Beans,preparation,false,"The steak's seasoning, glaze, and vegetable mix can vary meaningfully, but with N=1 only a single canonical version is needed.",false,
428,Pork,Sheet-Pan Pork Chops and Apples,"Sheet-Pan Pork Chops with Apples, Brussels Sprouts, and Dijon-Herb Glaze",preparation,false,"The dish has real latitude in seasoning, glaze, and vegetable companions while keeping its core identity — pork chops and apples roasted together on one pan.",false,
429,Beef,Sheet-Pan Meatballs and Veg,Italian Herb Meatballs with Zucchini and Cherry Tomatoes,preparation,false,"The seasoning, glaze, and vegetable combination define meaningfully different dinners on the same sheet pan.",false,
430,Italian-American,Sheet-Pan Gnocchi and Veg,"Sheet-Pan Gnocchi with Sausage, Peppers, and Marinara",preparation,false,"The vegetable mix, seasoning, and sauce profile are all wardrobe for this dish — the preparation varies freely while the sheet-pan roasting method and gnocchi identity stay fixed.",false,
431,Grilling/BBQ,Chicken and Vegetable Skewers,Herb-Marinated Chicken and Vegetable Skewers,preparation,false,"Skewers have real latitude in marinade and seasoning, which meaningfully changes the flavor profile of the finished dish.",false,
432,Grilling/BBQ,Grilled Vegetable Kebabs,Herb-Marinated Grilled Vegetable Kebabs,preparation,false,"Vegetable kebabs have real latitude in seasoning and marinade, making preparation the natural axis for variation.",false,
433,Grilling/BBQ,Grilled Corn and Chicken Plate,BBQ Grilled Chicken and Charred Corn Plate,preparation,false,"Both the chicken and corn have real latitude in seasoning, glaze, and preparation style, making preparation the natural axis for this dish.",false,
434,Grilling/BBQ,Grilled Bratwurst and Peppers,Grilled Bratwurst and Peppers with Warm Pretzel Rolls and Whole-Grain Mustard,accompaniment,false,Grilled bratwurst and peppers has one correct form — sausages and peppers cooked together on the grill — so versions differ by what's served alongside.,false,
435,Mexican/Tex-Mex,Grilled Shrimp Tacos,Grilled Shrimp Tacos with Mexican Street Corn,accompaniment,false,"Grilled shrimp tacos have a canonical form — seasoned shrimp, tortillas, and fresh toppings — so the dish itself stays fixed and versions differ by what's served alongside.",false,
436,Grilling/BBQ,Grilled Portobello Steaks,Grilled Portobello Steaks with Roasted Garlic Mashed Potatoes and Sautéed Spinach,accompaniment,false,Grilled portobello steaks have one correct form — marinated and grilled whole caps — so versions differ by what completes the plate.,false,
437,Salads/Bowls,Grilled Salmon Salad,Grilled Salmon Salad with Lemon-Herb Vinaigrette,accompaniment,false,"Grilled salmon salad is already a complete one-bowl meal; it has one correct form and does not need sides, so there is nothing meaningful to vary along either axis at N=1.",false,
438,Beef,Turkey Meatloaf,Classic Turkey Meatloaf with Ketchup Glaze,preparation,false,"Turkey meatloaf has real latitude in seasoning, glaze, and mix-ins while keeping its lean-turkey identity intact.",false,
439,Mexican/Tex-Mex,Turkey Tacos,Smoky Ground Turkey Street Tacos,preparation,false,"Turkey tacos have real latitude in seasoning, taco style, and toppings, making preparation the natural axis.",false,
440,Soups/Stews/Chili,Turkey Chili Mac,Classic Turkey Chili Mac,preparation,false,"Turkey Chili Mac is a one-pot meal that needs no sides, so versions differ in how the dish itself is seasoned and built.",false,
441,Casseroles/Bakes,Turkey Tetrazzini,Turkey Tetrazzini with Crisp Green Salad,accompaniment,false,"Turkey Tetrazzini has one well-established form — pasta, turkey, and creamy mushroom sauce baked together — leaving little meaningful preparation variance; versions differ by what's served alongside.",false,
442,Chicken,Roast Turkey Breast,Roast Turkey Breast with Mashed Potatoes and Roasted Green Beans,accompaniment,false,Roast turkey breast has one correct form — seasoned and roasted — so versions differ by what's served alongside to complete the plate.,false,
443,Casseroles/Bakes,Turkey and Stuffing (Weeknight),Turkey and Stuffing Bake with Green Bean Almondine,accompaniment,false,Weeknight turkey and stuffing bake has one recognizable form — seasoned turkey layered with bread stuffing and baked together — so versions differ by what rounds out the plate.,false,
444,Chicken,Ground Turkey Skillet with Rice,Ground Turkey Skillet with Rice,preparation,false,The skillet format and rice are the identity; seasoning profile and vegetables give the dish its one real version.,false,
445,Sandwiches/Burgers,Turkey Sloppy Joes,Turkey Sloppy Joes with Dill Pickle Chips and Baked Beans,accompaniment,false,Turkey Sloppy Joes have a well-defined form — seasoned ground turkey in tangy-sweet sauce on a soft bun — leaving little meaningful preparation variation beyond the beef-to-turkey swap that already defines this dish.,false,
446,Pasta,Turkey Bolognese,Turkey Bolognese with Garlic Bread and a Bitter Greens Salad,accompaniment,false,Turkey Bolognese has one correct form — a slow-cooked ground turkey meat sauce — so the dish itself doesn't vary; what changes is what it's served alongside.,false,
447,Chicken,Chicken Sausage and Peppers,Chicken Sausage and Peppers with Crusty Hoagie Roll,accompaniment,false,Chicken sausage and peppers has a clear canonical form — sausage links with bell peppers and onions — so the dish itself stays fixed and versions differ by what it's served alongside.,false,
448,Pasta,Chicken Sausage Pasta,Chicken Sausage Pasta with Roasted Red Pepper Cream Sauce,preparation,false,"Chicken sausage pasta has real latitude in sauce style and seasoning, making preparation the natural axis.",false,
449,Seafood,Andouille and Shrimp Skillet,Andouille and Shrimp Skillet with Crusty Bread,accompaniment,false,"The skillet itself is a complete, well-defined one-pan dish; variety comes from what rounds it into a full dinner alongside it.",false,
450,Soups/Stews/Chili,Cajun Sausage and Rice,Cajun Sausage and Rice with Skillet Cornbread,accompaniment,false,"Cajun sausage and rice is a complete one-pot meal; the dish itself has one correct form, so variation comes from what, if anything, accompanies it.",false,
451,Soups/Stews/Chili,Dirty Rice,Dirty Rice with Braised Collard Greens,accompaniment,false,"Dirty rice has a canonical Cajun form — rice cooked with ground meat, chicken livers, the holy trinity, and spices — and doesn't have meaningful preparation variants that stay true to its identity without becoming a different dish.",false,
452,Soups/Stews/Chili,Étouffée (Crawfish/Shrimp),Crawfish Étouffée,preparation,false,"The protein is part of the wardrobe for étouffée — crawfish and shrimp are genuinely different versions of the same dish, and the catalog already signals this with its parenthetical; no further splitting is warranted.",false,
453,Soups/Stews/Chili,Chicken and Rice Soup,Chicken and Rice Soup with Crusty Bread,accompaniment,false,"Chicken and rice soup has one well-understood form — broth, shredded chicken, rice, aromatics — so the version differs by what's served alongside to complete the meal.",false,
454,Soups/Stews/Chili,Beef Vegetable Soup,Hearty Beef Vegetable Soup,preparation,false,"Beef vegetable soup has real latitude in its own preparation — broth base, cut of beef, and vegetable mix all shift the character of the dish meaningfully.",false,
455,Soups/Stews/Chili,Hamburger Soup,Classic Hamburger Soup,preparation,false,"Hamburger soup has real latitude in its vegetable mix, broth base, and seasoning profile, making preparation the natural axis.",false,
456,Soups/Stews/Chili,Taco Soup,"Taco Soup with Shredded Cheese, Sour Cream, and Tortilla Chips",accompaniment,false,"Taco soup has a well-established form — seasoned ground beef, beans, corn, tomatoes, and taco spices simmered together — and its identity is stable enough that accompaniments are the cleaner axis; the soup itself doesn't have meaningful preparation variants beyond the dish it already is.",false,
457,Soups/Stews/Chili,Potato Leek Soup,Potato Leek Soup with Crusty Bread and a Simple Green Salad,accompaniment,false,Potato leek soup has one correct form — a smooth or rustic leek-and-potato base — so versions differ by what completes the meal alongside it.,false,
458,Soups/Stews/Chili,Tomato Basil Soup,Tomato Basil Soup with a Grilled Cheese Sandwich,accompaniment,false,"Tomato basil soup has one correct form — blended, tomato-forward, finished with fresh basil — so versions differ by what completes the meal alongside it.",false,
459,Soups/Stews/Chili,French Onion Soup,French Onion Soup with a Simple Green Salad,accompaniment,false,"French Onion Soup has one correct form — deeply caramelized onions in beef broth, topped with a crouton and melted Gruyère — so the single version is the canonical dish paired with a natural accompaniment.",false,
460,Asian-American,Chicken Pho,Chicken Pho with Fresh Spring Rolls,accompaniment,false,"Chicken pho has one correct form — clear aromatic broth, rice noodles, poached chicken, fresh herbs, bean sprouts, lime, and chilies — so versions come from what's served alongside to round out the meal.",false,
461,Asian-American,Beef Pho,"Beef Pho with Bean Sprouts, Fresh Herbs, Lime, and Hoisin-Sriracha",accompaniment,false,"Beef pho has a canonical form — rich bone broth, rice noodles, beef — and the meaningful dinner variation is what fresh garnishes and condiments accompany it at the table.",false,
462,Asian-American,Wonton Soup,Wonton Soup with Scallion Fried Rice,accompaniment,false,Wonton soup has a canonical form — pork-filled wontons in clear broth — and is best varied by what accompanies it into a full dinner.,false,
463,Asian-American,Hot and Sour Soup,Hot and Sour Soup,accompaniment,false,Hot and sour soup has a well-established canonical form; it is a complete dish on its own and does not meaningfully vary by preparation in the home context.,false,
